id,account,account_screenname,account_location,account_followers,account_following,account_age_days,account_description,is_retweet,original_author,tweeted_on,count_retweeted,count_favorited,hashtags,tweet_text
1298401973385953281,fair&accountable 💪,BeAccountable4u,Flyover States,4146,4979,2911,Backup account of @ubeaccountable2 but that profile got locked. Parlor @BeAccountable4u. Lifetime NRA Member,1,@ChanelRion,2020-08-25 23:28:48,200,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401972110974977,Goldfish6801,Goldfish6801,,783,1106,4363,💜 Spread the love 💜,1,@ChanelRion,2020-08-25 23:28:47,200,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401970210906114,Evelyn Loves Trump 🔯❤🇺🇸❤🇮🇱,EvelynRGold,The Villages Florida,1316,1293,4181,#MAGA ❤🇺🇸❤🇮🇱 Jewish 🔯 Retiree in Florida. #MAGA all the way! #Cult45 #KAG I follow back Trump supporters.,1,@ChanelRion,2020-08-25 23:28:47,200,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401965433643011,Franklin Langley,Taoistguy457,"Louisiana, USA",483,71,4079,"Facetious Questioner of all things. 
Retweets may or may not equal endorsement.",0,Taoistguy457,2020-08-25 23:28:46,0,0,Election2020,"First, it's Daily Beast.
But, if you look into what they're making fun of....

RNC Speaker Boosts QAnon Conspiracy Theory About Jewish Plot to Enslave the World
#Election2020 
https://t.co/4OIzzU642f"
1298401963604709378,Sue Vetsch,vetsch_sue,"Georgia, USA",400,2228,1271,"I am a Realtor that specializes in Horse Farms,Homes and Land on the East Side of Atlanta,",1,@ChanelRion,2020-08-25 23:28:45,200,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401953672822784,Jay J,jjrealsa73,,534,1927,1834,love my wife and my life!!!!,1,@ChanelRion,2020-08-25 23:28:43,200,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401945380622344,Mack,BMackNChz,,19,476,0,"God never meant for life to be easy but his son Jesus came along and said I got you fam! God, Family, Country 🇺🇸🙏🏽 LEO with that Vet Status🤠🗽🏋🏽‍♂️🤙🏽",1,@ChanelRion,2020-08-25 23:28:41,200,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401941995782146,Ms.Starr,MsStarr7,United States,2741,2821,318,"Independent that leans right.
❤ my autistic child & GSDs.
🚫 socialism.
'Don't let the sound of your own wheels drive you crazy.'
#MAGA",1,@ChanelRion,2020-08-25 23:28:40,200,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401941555482624,🇺🇸John Gaulin🇺🇸,jg_gaulin,"Pleasanton, CA",797,1278,2852,"Husband, Father, Veteran, Retired Military. Pro-Life Conservative. #MAGA #KAG #Trump2020",1,@ChanelRion,2020-08-25 23:28:40,200,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401931170394118,RON,Ronny_Malone,USA,31990,32290,2727,"USA1st, Veteran, Son of American Revolution. I Love America; will not FB: Anti-Americans, Socialists, Liars, Haters or Preachers of Hate. MAGA,Trump2020, CULT45",1,@ChanelRion,2020-08-25 23:28:38,200,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401924216168448,An American 🇺🇸,Joe7993,"Ft. Worth, Texas, USA",28796,31041,390,"Proud to be an American, Cold War Vet, Christian, Father, Grandfather & Patriot. I'll follow all American Patriots and Vets.  MAGA  KAG.  IFB",1,@MarylandNickG,2020-08-25 23:28:36,4,0,, If anyone Wondered what it lookec like back in nazi Germany this was us it. Next they will start shooting people who won…
1298401911024939009,Allie✨,allie_deleston,"Arizona, USA",262,391,1367,BHS 20’ 🎓 Be your own peace✨,1,@Jorgensen4POTUS,2020-08-25 23:28:33,519,0,QualifiedImmunity," .@JoeBiden won't end #QualifiedImmunity, nor will he legalize marijuana. Why? Because both would jeopardize his and @K…"
1298401904863539201,Jug gernug,jug_gernug,,572,863,1198,Trump is the man! #MAGA!,1,@ChanelRion,2020-08-25 23:28:31,200,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401896466714627,I am Who I am - Who are You? ⭐️🇺🇸 Trump 2020,jty1980bucksfan,United States,328,718,2505,Patriot. Conservative. MAGA. KAG. Go Bucks!,1,@ChanelRion,2020-08-25 23:28:29,200,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401867735552000,KOREA BONANZA,ymchoi2,,3183,5001,685,GOD Christian family faith freedom #JesusSaves #TRUMP2020 #Nocommunism #Nosocialism free markets. Conservative revolution. Always grateful to the US Forces.,1,@DeptofDefense,2020-08-25 23:28:23,53,0,Election2020," As #Election2020 draws nearer, here are a few campaign and voting reminders for service members and DOD civilians: https…"
1298401860651495436,shannon wilson,shannon99053250,,49,215,144,,1,@ChanelRion,2020-08-25 23:28:21,200,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401859179347975,MAM,Stjj1437Morgan,USA ,365,523,3015,Thanking God Hillary is not my president Father give my president the courage wisdom strength to lead my country protect him his family and team,1,@ChanelRion,2020-08-25 23:28:21,200,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401857480658944,Dixie Lewis,DixieLe94302898,Illinois,840,365,601,,1,@ChanelRion,2020-08-25 23:28:20,200,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401852606820355,VELASQUEZ,LaylaAlisha11,United States,69707,38688,1168,"Ext family from Mexico,❤️#45 FB:@KimGuilfoyle,@GenFlynn, @Cernovich,@cvpayne,@SidneyPowell1 @debber66, @IWashington,@WayneDupreeShow, @GeorgePapa19, @atensnut",1,@alainthibaut1,2020-08-25 23:28:19,62,0,"VoteTrump,Election2020"," This is Biden, America!

Instead of appeasing, he adds some more oil to the fire..! 🔥
#VoteTrump #Election2020"
1298401839952670721,Bob Wray,Mach1Broker,Papillion NE,11654,12739,4169,Retired Air Force Pilot - HH-53B/C & KC-135A. Army Combat Assault Huey Pilot. D Troop 1st Sqdn 10th Air Cav - An Khe VietNam 1970-71,0,Mach1Broker,2020-08-25 23:28:16,0,2,"tcot,election2020",Love This! RT @HaadMike: @cbrnetaskforce https://t.co/K9S6Avwk0f #tcot #election2020
1298401833656999939,M,WolfSeven03,,234,664,1375,Semper Fidelis & This We'll Defend 0311/0341/5811/11B/38A/38B/255A/1stCIVDIV *OIF VET* *AIRBORNE* **ONLY HERE BECAUSE OF TRUMP** I Like IKE Too #SaveTheChildren,1,@ChanelRion,2020-08-25 23:28:14,200,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401809942355971,Fernando Antonio 🇵🇷🇺🇸,fanton1918,United States,292,845,84,“Impossible is a word to be found only in the dictionary of fools” • @_PantherNOW Contributing Writer • @FIU Junior • Independent Thinker (i.e. русский бот),0,fanton1918,2020-08-25 23:28:09,0,0,"2020Election,Election2020","This remains my favorite campaign advertisement, of all time. 
#2020Election #Election2020
https://t.co/OWBd1MUuvw"
1298401803139153920,@TracyWeaver,TracyWe53487943,"Missouri, USA",37,278,491,I enjoy life and my country. Love my music and I'm an animal lover too. I'm a great advocate for many causes and am super friendly. I enjoy being involved! 😊,1,@ChanelRion,2020-08-25 23:28:07,200,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401801809604609,Rachel,GoldnemovesGold,United States,16370,18002,1973,"Wife, Mother, fiscal conservative, Republican. I support President Trump. I stand with Israel, I stand for the flag & place my hand over my heart.🇺🇸#MAGA",1,@DavidMDomena,2020-08-25 23:28:07,1,0,"MelaniaTrump,Trump2020"," Melania Trump’s night: GOP convention stars first lady
-
https://t.co/RhGWW7x8Bu
-
#MelaniaTrump @GOP #Trump2020 #Electio…"
1298401781664407558,America1st🇺🇸 Text Trump 88022,mepk00alcom,Taxachusetts,5427,5956,3882,"Stop The Coup! Trump 2020 Landslide!
👉NO LISTS 😠 NO PORN ➡️CNN SUCKS❌",1,@ChanelRion,2020-08-25 23:28:02,200,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401770151063552,Gadsden ⭐⭐⭐ 🇺🇲,Gadsden_78,"Florida, USA",441,990,3850,🙏Jesus🙏 #Trump2020 👮‍♂️#BlueLivesMatter 👮‍♀️  2A I follow back,1,@ChanelRion,2020-08-25 23:27:59,200,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401763846836224,❌Deplorable Smelly Hillbilly Nancy ❌,saveusrepublic2,@Saveusrepublic on Parler,19158,18657,3036,"🇺🇸military brat, retired, still believe in American dream-hard work=opportunity. WANT THE REPUBLIC BACK! #MAGA! @Saveusrepublic on Parler",1,@ChanelRion,2020-08-25 23:27:58,200,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401761913384961,TomA,TomA40404040,United States,273,673,962,MAGA KAG BITCOIN GOD BLESS AMERICA,1,@ChanelRion,2020-08-25 23:27:57,200,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401754174947329,Larry Kelly,bynsny,Toronto Canada,236934,350358,3404,My World Includes Everyone ... Share the Love and be Kind to All.   Proud Canadian ....,1,@Choices2020,2020-08-25 23:27:55,153,0,," “Neither snow nor rain nor heat nor gloom of night will keep these couriers from their appointed rounds.”

This guy should…"
1298401740031758343,estherjang87⭐⭐⭐🇰🇷🇺🇸❤#BlueLivesMatter,estherjang87,"Queens, NY",246,450,189,"A M E R I C A F I R S T 🇺🇸❤

BLUELIVESMATTER💙
BLUEPAWSMATTER🐾🐾💙
please follow @k9_retired & support❤

DON'T BLAME THE COPS💙

I FIGHT LIKE A GIRL!~😜❤🇺🇸",1,@ChanelRion,2020-08-25 23:27:52,200,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401718846267395,Robby,Robby28720267,,786,1489,1306,Patriot KAG,1,@ChanelRion,2020-08-25 23:27:47,200,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401711611158528,Denise Snively,denise_snively,,1126,2019,1116,,1,@ChanelRion,2020-08-25 23:27:45,201,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401700034871296,CJS,chsharp1981,Florida,253,563,2344,,1,@ChanelRion,2020-08-25 23:27:43,201,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401666488770565,PrinciplesMatter💯% PartyLess🤷🏻‍♀️,DontBHypocrites,Not a Fan of Lies & Hypocrisy.,1701,615,2201,"Sinner #SavedByGrace through #faith.
#Jesus' Lord&Savior.
Ivoted4DarrellCastle.
#NoLesserEvil.
#NeverTrumpOrADemocrat.
#BadCompanyCorruptsGoodCharacter.#ProLife",0,DontBHypocrites,2020-08-25 23:27:35,0,0,"Election2020,repudiation,leadership,GOP,SouthCarolina,RejectTrumpism,CorruptTrump,LiarInChief,COVID19,Republican,RVAT2020","#Election2020 will be a #repudiation of Trump's character, lack of #leadership &amp; #GOP's complicity of his actions. 🤷🏻‍♀️

#SouthCarolina
#RejectTrumpism
#CorruptTrump
#LiarInChief
#COVID19
#Republican
#RVAT2020 https://t.co/EiTTuBeCYb"
1298401661317079041,Xavier dela Cruz 🇵🇭 ✍ ⚔️ 🙏,delaCruXavier,Philippines,457,447,2087,"Lone Wolf, Untamed Wordsmith, Zen Gardener, Try-Athlete & Struggling Christian. MY OWN OPINIONS. Retweets ≠ endorsement (My movie review blog below).",1,@ChanelRion,2020-08-25 23:27:33,201,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401658335105024,GH Staigle,GHStaigle,Texas,4436,4903,2923,"I'm an American, Pro-Trump, Pro-Israel, Cheesehead , WWE #KAG While I enjoy conversations and sharing ideas, personal attacks will get blocked.",1,@ChanelRion,2020-08-25 23:27:33,201,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401658049896450,Cari Kelemen,KelemenCari,Texas,59975,12805,1548,"If the world stands against me, then I stand against the world.
- Athanasius of Alexandria

I'm here to support my President.",1,@ChanelRion,2020-08-25 23:27:33,201,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401656414109701,Deplorable Terry! 🇺🇸,terrydvl,"Miami,Fl",8056,7538,3262,"Conservative, Catholic, #TRUMP 2020 # Trump 2016 #MAGA ,#KAG 🇺🇸#GoFundTheWall,#NRA, mom & love animals!!!!!",1,@ChanelRion,2020-08-25 23:27:32,201,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401643856306176,So Happy,SoHappy33,,2964,4949,2403,"Love my creator, Deplorable member Happily married, father of 2 children, Proud Veteran, Truth follower and no Lies, Love the USA,  President Donald J. Trump",1,@CROWENATION2020,2020-08-25 23:27:29,1,0,, @charliekirk11 Riddle me this. Why would a candidate need to hire 600 lawyers if they weren’t planning to cheat? #Elec…
1298401638894501890,NoraNH🇺🇸,NoraNH7,"New Hampshire, USA",409,607,309,"Trump 2020 -  #beKindToAnimals.      
Mask wearers double up and you won't worry so much about others",1,@ChanelRion,2020-08-25 23:27:28,201,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401633248911360,Johnx 🇺🇸🇺🇸🇮🇹 (Text TRUMP to 88022),johnx5555,Trenton NJ & Irvine CA,7373,6606,2109,American Patriot Common Sense Christian Conservative #MAGA #KAG #Trump2020 I Support Pure Capitalism not corrupt sold out fake Capitalist & Ross Perot was right,1,@ChanelRion,2020-08-25 23:27:27,201,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401629603995648,R45k4L.....17,17R45,Australia,1706,2633,243,We are the news now.....back up acc for my back up acc 😜haven’t lost an argument in 3years thanks to facts,1,@ChanelRion,2020-08-25 23:27:26,201,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401619294457856,Yardonna,yardonna,USA,2521,4955,3812,"Political Action Committee of One Voice. Shouting in the woods, does anyone hear me?  Practice of 1st Amendment & Value Yours, but don't respect Vituperative!",1,@ChanelRion,2020-08-25 23:27:23,201,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401610218057728,Keenan Wallace Dunham Libertarian Senate Candidate,KDunham4Peace,,3279,5230,2563,Libertarian Candidate,1,@Jorgensen4POTUS,2020-08-25 23:27:21,519,0,QualifiedImmunity," .@JoeBiden won't end #QualifiedImmunity, nor will he legalize marijuana. Why? Because both would jeopardize his and @K…"
1298401592698449920,Indy News,indynewsmedia,"Indianapolis, IN",5210,5287,1493,"Breaking News, Hard Hitting Political News, Commentary, Analysis & Reliable Reporting.",1,@ChanelRion,2020-08-25 23:27:17,201,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
1298401579612147713,Will C,RealWillC_,,1762,1867,2407,"Christian, Father Of Two US Marines (one active)  #KAG   #AmericaTheBeautiful   #GodWins",1,@ChanelRion,2020-08-25 23:27:14,201,0,," WATCH OAN FREE thru 2020!

Our friends at KlowdTV will be making the “FREE2020” package available worldwide NO CHARGE throu…"
